DLiP-ID,Mol Image,MW,XLogP,HBA,HBD,PSA,nRotatableBonds,nRings
D009YO,,633.731,4.091,10,2,157.12,9,6
D009YP,,487.622,2.536,7,2,106.62,8,4
D009YQ,,626.039,7.395,4,1,67.23,9,5
D009YR,,559.751,5.661,5,2,79.9,8,6
D009YS,,545.724,5.092,5,2,79.9,8,6
D009Z5,,407.396,1.69,5,2,79.26,3,4
D00A04,,418.295,1.303,5,2,79.26,2,4
D009YT,,597.676,5.266,9,2,140.05,8,6
D009YU,,615.746,6.141,5,2,96.97,9,5
D009YV,,630.765,3.837,8,1,103.51,10,6
D009YW,,586.668,4.194,8,1,103.51,8,6
D009YX,,605.114,5.513,7,1,94.28,7,7
D009YY,,609.123,3.996,8,1,112.11,10,5
D009YZ,,619.18,3.584,7,1,111.24,8,5
D009Z0,,618.134,4.596,8,1,107.29,8,6
D009Z1,,648.642,6.109,5,1,80.76,10,5
D009Z2,,480.989,3.59,5,1,75.71,5,4
D009ZS,,401.507,0.542,5,2,79.9,4,4
D009Z3,,476.371,3.028,6,1,82.57,6,4
D009Z4,,505.428,4.664,4,1,50.8,6,4
D009Z7,,600.72,3.549,8,1,118.89,8,6
D009Z8,,628.568,2.313,7,1,106,4,6
D009Z9,,586.693,3.054,8,1,118.89,7,6
D009ZA,,477.374,3.611,4,2,59.59,6,4
D009ZM,,404.942,0.852999999999999,4,3,73.47,3,4
D009ZB,,601.708,2.508,9,1,131.78,8,6
D00A0L,,405.926,1.249,4,2,70.67,3,4
D009ZC,,620.548,4.108,6,1,96.77,6,6
D00A65,,432.322,1.247,5,2,79.26,3,4
D009ZD,,611.537,3.523,6,1,101.07,5,6
D009ZW,,432.322,1.447,5,2,79.26,3,4
D009ZE,,620.548,4.108,6,1,96.77,6,6
D009ZF,,408.437,3.546,6,2,91.63,2,5
D009ZG,,432.322,1.247,5,2,79.26,3,4
D009ZT,,455.58,2.469,4,1,78.95,5,5
D009ZH,,620.548,4.108,6,1,96.77,6,6
D009ZI,,638.538,3.595,6,1,96.77,5,6
D009ZJ,,624.967,4.89,5,1,87.54,5,6
D009ZK,,436.35,1.486,4,2,70.67,2,4
D009ZQ,,476.57,3.016,6,1,94.59,7,4
D009ZL,,620.548,4.2,6,1,96.77,5,6
D009ZN,,559.671,1.757,8,1,114.59,7,6
D009ZO,,574.682,3.036,8,1,118.89,7,5
D009ZP,,458.4,2.755,4,1,54.46,6,4
D009ZU,,628.568,2.272,7,1,106,5,6
D009ZV,,401.507,0.342,5,2,79.9,4,4
D009ZY,,610.719,1.986,9,1,127.48,6,6
D00A10,,461.404,3.958,5,2,68.18,5,4
D009ZZ,,620.548,4.2,6,1,96.77,5,6
D00A00,,569.5,3.625,5,1,91.84,5,5
D00A05,,462.547,1.874,6,4,108.56,7,4
D00A0B,,405.52,0.628,5,2,95.58,2,4
D00A01,,551.688,2.029,7,1,106,6,5
D00A02,,625.564,2.118,6,1,101.07,6,6
D00AF9,,505.21,4.479,4,0,47.36,6,4
D00A06,,641.567,1.754,8,2,125.99,5,6
D00A07,,401.507,0.542,5,2,79.9,4,4
D00A08,,400.523,0.346,5,3,82.7,4,4
D00A09,,432.322,1.558,5,2,79.26,3,4
D00A0A,,408.437,3.546,6,2,91.63,2,5
D00A0X,,506.282,5.373,6,1,73.97,5,4
D00A0C,,640.579,2.706,7,2,113.1,5,6
D00A0D,,620.548,4.2,6,1,96.77,5,6
D00A0E,,401.507,0.342,5,2,79.9,4,4
D00A0F,,432.322,1.247,5,2,79.26,3,4
D00A0G,,408.437,3.546,6,2,91.63,2,5
D00A0H,,500.621,2.154,6,4,127.84,8,4
D00A0J,,453.992,1.189,5,2,95.58,3,4
D00A0K,,423.479,2.575,3,2,61.44,3,4
D00A0N,,484.597,3.088,4,3,94.3,5,5
D00A0O,,436.35,1.486,4,2,70.67,2,4
D00A0P,,450.377,1.425,4,2,70.67,3,4
D00A0V,,462.999,3.214,5,2,84.5,6,4
D00A0W,,449.573,0.482,6,2,104.81,4,4
D00A0Y,,640.579,2.067,7,2,113.1,5,6
D00A0Z,,460.372,2.926,5,2,72.48,6,4
D00A13,,626.68,5.094,7,1,109.14,3,6
D00A14,,418.295,1.277,5,2,79.26,3,4
D00A16,,439.478,1.552,4,2,70.67,3,4
D00A17,,425.451,1.813,4,2,70.67,2,4
D00A18,,421.423,1.574,5,2,79.26,3,4
D00A19,,504.9,4.232,3,3,53.16,6,4
D00A1A,,439.478,1.552,4,2,70.67,3,4
D00A1C,,591.51,3.033,6,1,100.43,4,6
D00A1D,,435.515,2.129,4,2,70.67,4,4
D00A1E,,439.478,1.352,4,2,70.67,3,4
D00A1F,,423.479,2.375,3,2,61.44,3,4
D00A1G,,465.363,3.426,4,2,59.59,8,3
D00A1J,,422.411,0.608,6,2,92.15,3,4
D00A1K,,407.396,1.43,5,2,79.26,2,4
D00A1L,,459.384,3.236,4,2,59.59,7,4
D00A1M,,463.391,4.694,3,2,50.36,7,3
D00A1N,,461.404,3.141,5,2,68.18,5,4
D00A28,,409.452,2.733,3,2,61.44,3,4
D00A1O,,608.512,4.446,5,1,87.54,4,6
D00A1P,,533.633,1.442,8,1,114.59,6,5
D00A1Q,,608.512,4.429,5,1,87.54,5,6
D00A1R,,439.478,1.352,4,2,70.67,3,4
D00A1S,,473.486,3.339,3,2,61.44,3,4
D00A1T,,582.608,2.867,8,1,118.89,7,5
D00A1U,,458.4,2.748,4,2,63.25,7,4
D00A1V,,439.934,2.836,3,2,61.44,3,4
D00A1W,,590.522,4.268,5,1,87.54,5,6
D00A1X,,600.598,3.405,8,1,118.89,6,5
D00A1Y,,488.445,3.771,3,3,53.16,6,4
D00A1Z,,510.31,4.663,5,0,56.59,6,4
D00A20,,520.493,4.048,4,2,78.51,6,4
D00A21,,521.481,3.029,6,2,91.4,6,4
D00A22,,449.364,4.499,3,2,50.36,6,3
D00A23,,490.417,3.773,4,3,62.39,6,4
D00A24,,473.415,4.187,5,2,68.18,5,5
D00A25,,596.692,1.566,9,1,127.48,7,6
D00A26,,477.418,5.089,3,2,50.36,6,3
D00A27,,463.391,4.694,3,2,50.36,7,3
D00A29,,516.484,3.168,5,2,79.26,6,4
D00A2A,,465.363,3.426,4,2,59.59,8,3
D00A2B,,439.478,1.352,4,2,70.67,3,4
D00A2C,,425.451,1.613,4,2,70.67,2,4
D00A2D,,488.43,2.792,5,2,79.26,5,4
D00A2H,,470.411,2.964,3,3,70.23,4,4
D00A2I,,457.372,2.264,3,3,73.47,4,4
D00A2J,,460.391,4.536,3,2,44.37,5,4
D00A4F,,408.384,0.438,6,2,92.15,3,4
D00A2K,,470.411,2.964,3,3,70.23,4,4
D00AO8,,405.926,1.437,4,2,70.67,3,4
D00A3E,,425.451,1.382,4,2,70.67,3,4
D00A2M,,628.57,3.446,6,1,101.07,5,5
D00A2N,,617.669,2.399,7,1,106,5,6
D00A2O,,564.524,4.139,3,1,69.72,6,6
D00A4L,,459.459,3.169,3,2,61.44,3,4
D00A30,,422.323,1.516,4,2,70.67,2,4
D00A2P,,601.626,2.698,7,1,113.96,5,6
D00A4C,,473.517,1.322,5,2,95.58,3,4
D00A2Q,,594.55,4.054,4,1,78.95,7,6
D00A2R,,610.637,2.309,7,1,109.66,5,6
D00A3T,,477.418,5.089,3,2,50.36,6,3
D00A2S,,639.675,3.568,7,1,106,5,6
D00A2T,,600.638,2.759,6,1,101.07,6,6
D00A2U,,601.548,3.276,6,1,96.77,4,5
D00A2V,,603.642,3.595,7,1,106,3,6
D00A2W,,594.55,4.054,4,1,78.95,7,6
D00A2X,,626.552,3.091,7,1,113.84,6,6
D00A2Y,,644.094,4.258,6,1,96.77,5,6
D00A2Z,,639.675,3.551,7,1,106,6,6
D00A3U,,573.616,2.752,6,1,96.77,4,6
D00A31,,639.675,3.476,7,1,106,6,6
D00A32,,639.675,3.551,7,1,106,6,6
D00A33,,587.643,3.158,6,1,96.77,5,6
D00A34,,645.436,5.277,3,1,69.72,6,5
D00A35,,584.599,3.007,7,1,109.14,3,6
D00A36,,639.675,3.476,7,1,106,6,6
D00A37,,602.61,1.747,7,1,110.3,5,6
D00A39,,610.637,2.398,7,1,109.66,5,6
D00A3A,,617.669,2.44,7,1,106,4,6
D00A3B,,644.691,2.569,7,1,110.3,6,6
D00A3C,,645.723,2.816,7,1,106,5,6
D00A3D,,630.664,2.463,7,1,110.3,5,6
D00A3F,,582.514,3.878,3,1,69.72,6,6
D00A3G,,629.68,2.194,7,2,113.1,5,6
D00A44,,405.489,2.214,3,2,61.44,3,4
D00A3H,,610.637,2.309,7,1,109.66,5,6
D00A3I,,427.423,1.705,5,2,79.9,3,4
D00A3J,,600.638,3.65,6,1,101.07,5,6
D00A3Y,,476.39,3.415,4,3,62.39,6,4
D00A3K,,623.632,3.063,7,1,113.96,5,6
D00A3L,,630.668,1.881,8,2,125.99,5,6
D00A3M,,627.639,3.722,6,1,96.77,5,6
D00A3N,,627.639,3.722,6,1,96.77,5,6
D00A3O,,639.675,3.476,7,1,106,6,6
D00A3P,,614.665,3.328,6,1,101.07,6,6
D00A3Q,,582.514,4.3,3,1,69.72,6,6
D00A3R,,580.567,4.916,3,1,69.72,6,5
D00A3S,,639.675,3.476,7,1,106,6,6
D00A3V,,596.448,4.144,5,1,87.54,4,5
D00A3W,,622.648,2.794,7,2,116.76,5,6
D00A3X,,473.486,3.139,3,2,61.44,3,4
D00A3Z,,621.536,2.271,7,1,109.66,5,6
D00A40,,634.531,2.936,7,1,113.96,5,6
D00A41,,638.538,3.595,6,1,96.77,5,6
D00A42,,406.324,1.837,3,2,61.44,3,4
D00A43,,419.516,2.651,3,2,61.44,3,4
D00A45,,580.523,3.893,4,1,78.95,6,6
D00A4O,,582.514,4.3,3,1,69.72,6,6
D00A47,,559.671000000001,1.757,8,1,114.59,7,6
D00A48,,591.51,2.941,6,1,100.43,5,6
D00A49,,411.424,1.643,4,2,70.67,2,4
D00A4A,,586.693,2.891,8,1,118.89,8,6
D00A4B,,425.451,1.813,4,2,70.67,2,4
D00A4D,,587.696,3.48,6,1,96.77,7,6
D00A54,,422.411,0.608,6,2,92.15,3,4
D00A4E,,590.522,4.285,5,1,87.54,4,6
D00A4G,,629.68,2.833,7,2,113.1,5,6
D00A4H,,418.295,1.588,5,2,79.26,3,4
D00A4I,,439.965,1.019,5,2,95.58,3,4
D00A4K,,573.616,2.589,6,1,96.77,5,6
D00A4M,,421.423,1.86,5,2,79.26,3,4
D00A4N,,460.416,3.088,4,2,63.25,7,3
D00A4P,,608.512,4.446,5,1,87.54,4,6
D00A4Q,,591.51,3.033,6,1,100.43,4,6
D00A4S,,624.576,3.281,5,1,88.18,6,6
D00A4T,,627.639,3.722,6,1,96.77,5,6
D00A4U,,423.479,2.375,3,2,61.44,3,4
D00A4V,,459.388,3.024,5,2,76.14,7,4
D00A51,,421.423,1.81,5,2,79.26,3,4
D00A4W,,600.72,2.732,8,1,118.89,8,6
D00A4X,,463.391,4.694,3,2,50.36,7,3
D00A4Y,,435.515,2.129,4,2,70.67,4,4
D00A4Z,,421.488,2.159,4,2,70.67,4,4
D00A50,,471.439,4.467,3,2,50.36,8,4
D00A52,,439.478,1.552,4,2,70.67,3,4
D00A53,,449.393,1.029,4,3,73.47,3,4
D00A55,,638.538,3.595,6,1,96.77,5,6
D00A57,,621.536,2.182,7,1,109.66,5,6
D00A58,,591.51,3.016,6,1,100.43,5,6
D00A59,,408.384,0.438,6,2,92.15,3,4
D00A5A,,406.324,2.037,3,2,61.44,3,4
D00A5B,,611.537,2.632,6,1,101.07,6,6
D00A5C,,598.542,3.031,6,1,96.77,5,6
D00A5E,,633.547,2.667,7,2,116.76,5,6
D00A5U,,498.421,4.073,5,1,65.38,8,4
D00A5F,,624.576,3.281,5,1,88.18,6,6
D00A5S,,477.03,2.948,6,1,82.61,5,4
D00A5Q,,639.469,3.319,6,1,101.07,5,5
D00A5G,,621.536,2.182,7,1,109.66,5,6
D00A5H,,438.494,1.156,4,3,73.47,3,4
D00A5I,,425.451,1.613,4,2,70.67,2,4
D00A5K,,608.512,4.446,5,1,87.54,4,6
D00A5L,,625.564,3.929,6,1,101.07,6,6
D00A5M,,625.564,3.201,6,1,101.07,6,6
D00A5N,,624.967,4.89,5,1,87.54,5,6
D00A5O,,591.51,3.016,6,1,100.43,5,6
D00A5P,,523.418,4.274,4,2,59.59,7,4
D00A5R,,406.324,1.837,3,2,61.44,3,4
D00A5T,,474.399,3.74,5,2,72.48,6,4
D00A5V,,454.521,4.3,5,1,59.39,7,4
D00A5W,,460.372,4.906,5,1,65.38,4,5
D00A5X,,472.423,4.385,3,1,47.56,6,4
D00A5Y,,487.438,3.306,4,1,60.45,7,4
D00A68,,490.398,3.216,6,1,82.57,7,4
D00A60,,483.59,3.522,7,1,99.52,7,4
D00A61,,458.58,1.791,6,1,94.59,6,4
D00A62,,424.467,1.617,4,3,73.47,2,4
D00A63,,474.399,3.978,5,1,63.69,6,4
D00A64,,628.774,2.687,8,2,118.03,7,6
D00A66,,465.562,4.714,4,1,72.47,8,3
D00A67,,464.444,4.988,3,1,47.56,7,4
D00A69,,451.976,2.92,6,1,90.29,5,4
D00A6A,,494.451,5.031,4,1,72.47,6,3
D00A6B,,492.037,4.325,5,1,81.7,6,4
D00A6C,,456.384,4.466,3,1,62.3,5,4
D00A6D,,460.372,4.186,5,1,73.34,7,4
D00A6E,,454.419,5.562,3,1,63.24,5,3
D00A6F,,490.417,3.869,4,1,44.81,5,4
D00A6G,,460.996,5.838,2,2,41.13,5,4
D00A6H,,490.417,3.869,4,1,44.81,5,4
D00A6I,,616.637,3.273,7,1,110.3,6,6
D00A6J,,585.543,0.598,9,1,131.78,5,6
D00A85,,425.451,1.813,4,2,70.67,2,4
D00A6S,,555.561,2.767,7,1,105.36,5,6
D00AAJ,,409.452,2.533,3,2,61.44,3,4
D00A6K,,610.572,2.665,8,1,118.25,4,6
D00A6L,,592.582,2.487,8,1,118.25,5,6
D00A6M,,618.653,4.178,7,1,110.3,7,5
D00A6N,,616.637,3.838,7,1,110.3,7,6
D00A6O,,630.664,4.407,7,1,110.3,7,6
D00A6P,,609.584,3.917,7,1,105.36,4,6
D00A6Q,,583.571,1.862,8,1,122.55,5,6
D00A6R,,585.591,1.457,9,2,138.24,6,5
D00A6T,,584.555,1.85,8,1,118.89,5,6
D00A6U,,631.652,3.366,8,1,123.19,7,6
D00A6V,,631.652,3.366,8,1,123.19,7,6
D00A6W,,622.608,2.419,9,1,127.48,5,6
D00A6X,,607.677,4.087,5,1,87.54,6,6
D00A6Y,,582.583,3.114,7,1,109.66,5,6
D00A6Z,,621.62,3.671,8,1,114.59,5,6
D00A70,,584.603,2.709,8,2,125.35,6,5
D00A71,,591.594,3.739,7,1,105.36,5,6
D00A72,,630.664,3.59,7,1,110.3,7,6
D00A73,,559.549,1.839,8,1,114.59,6,5
D00A74,,609.584,3.917,7,1,105.36,4,6
D00A75,,619.641,2.926,8,1,123.19,7,5
D00A76,,560.537,0.587,9,1,127.48,6,5
D00A77,,407.396,1.404,5,2,79.26,3,4
D00AEK,,505.254,5.908,3,1,46.92,7,3
D00A78,,619.641,3.137,8,1,123.19,7,5
D00AEW,,502.84,4.78,4,1,56.15,7,4
D00A79,,569.588,2.928,7,1,105.36,5,6
D00A7A,,573.576,2,8,1,114.59,6,5
D00A7B,,585.587,2.978,8,1,122.55,6,5
D00A7C,,584.603000000001,2.245,8,1,118.25,5,6
D00A7D,,620.701,3.685,7,1,109.66,6,6
D00A7E,,582.583,3.025,7,1,109.66,5,6
D00A7F,,583.571,1.773,8,1,122.55,5,6
D00A7G,,558.565,1.855,8,1,118.25,5,5
D00A7H,,600.602000000001,1.291,9,1,127.48,4,6
D00A7I,,592.582,2.487,8,1,118.25,5,6
D00A7J,,644.569,4.525,7,1,110.3,6,5
D00A7K,,631.652,3.155,8,1,123.19,7,6
D00A7L,,622.608,2.419,9,1,127.48,5,6
D00A7M,,569.588,3.091,7,1,105.36,4,6
D00A7O,,625.564,2.793,6,1,101.07,7,6
D00A7P,,618.609,2.009,8,1,119.53,6,6
D00A7Q,,624.132,4.548,5,1,87.54,6,6
D00A7R,,616.637,3.184,7,1,110.3,6,6
D00A7S,,619.713,3.841,6,1,96.77,7,6
D00A7T,,609.584,3.917,7,1,105.36,4,6
D00A7U,,621.62,3.671,8,1,114.59,5,6
D00A7V,,593.57,1.324,9,1,131.14,5,6
D00A7W,,557.577,3.107,7,1,105.36,5,5
D00A7X,,592.582,2.576,8,1,118.25,5,6
D00A7Y,,620.625,2.821,8,1,119.53,8,5
D00A7Z,,574.564000000001,0.748,9,1,127.48,6,5
D00A80,,610.572,2.648,8,1,118.25,5,6
D00A81,,645.557,3.484,8,1,123.19,6,5
D00A82,,557.577,3.073,7,1,105.36,4,5
D00A83,,593.57,1.235,9,1,131.14,5,6
D00A84,,596.692,1.477,9,1,127.48,7,6
D00A86,,623.592,3.085,5,2,90.98,6,6
D00A87,,623.592,3.085,5,2,90.98,6,6
D00A88,,424.467,1.417,4,3,73.47,2,4
D00A89,,624.58,1.922,6,2,103.87,6,6
D00A8A,,421.423,1.574,5,2,79.26,3,4
D00AEX,,503.391,5.115,4,1,59.81,7,4
D00A8B,,629.68,2.267,7,2,113.1,5,6
D00A8C,,603.642,3.182,7,1,106,6,6
D00AA1,,510.31,4.663,5,0,56.59,6,4
D00A8D,,621.664,2.598,7,3,119.56,5,6
D00A8E,,626.655,3.526,6,2,99.57,5,6
D00A8F,,638.691,3.28,7,2,108.8,6,6
D00A8G,,633.624,1.68,9,1,132.42,7,6
D00A8H,,637.619,3.35,9,1,123.82,6,6
D00A8I,,601.67,3.671,6,2,103.75,5,5
D00A8J,,609.653,2.113,7,2,112.46,5,6
D00A8K,,622.648,2.867,7,2,116.76,5,6
D00A8L,,603.598,2.439,8,1,123.19,7,6
D00A8M,,639.61,3.74,8,1,114.59,6,6
D00A8N,,644.739,2.62,7,2,108.8,5,6
D00A8O,,593.603,1.263,8,1,115.23,6,5
D00A8P,,605.658,3.522,7,1,106,6,5
D00A8Q,,639.675,3.321,7,1,106,6,6
D00A8R,,639.61,3.74,8,1,114.59,6,6
D00A8S,,626.655,3.526,6,2,99.57,5,6
D00A8T,,587.603,3.022,8,1,114.59,6,5
D00A8U,,625.583,3.596,8,1,114.59,5,6
D00A8V,,629.684,1.685,8,3,128.79,5,6
D00A8W,,617.669,3.751,7,1,106,6,6
D00A8X,,638.691,3.28,7,2,108.8,6,6
D00A8Y,,622.608,2.327,9,1,127.48,6,6
D00A8Z,,616.685,2.244,7,2,108.8,4,6
D00A90,,622.608,2.416,9,1,127.48,6,6
D00A91,,638.691,3.372,7,2,108.8,5,6
D00A92,,622.608,2.327,9,1,127.48,6,6
D00A93,,585.587,2.682,8,1,114.59,6,6
D00A94,,599.654,3.454,6,2,103.87,5,6
D00A95,,572.632,2.556,6,2,99.57,4,6
D00A96,,629.68,2.906,7,2,113.1,5,6
D00A97,,626.655,3.526,6,2,99.57,5,6
D00A98,,609.653,2.202,7,2,112.46,5,6
D00A99,,628.696,1.998,7,3,115.9,5,6
D00A9A,,626.636,3.435,8,1,118.89,7,6
D00A9B,,617.585,1.625,10,1,141.01,8,5
D00A9C,,641.651,2.212,9,2,130.92,6,6
D00A9D,,612.609,2.777,8,1,118.89,7,6
D00A9E,,642.639,1.899,10,2,143.81,6,6
D00A9F,,635.647,3.815,8,1,114.59,6,6
D00A9G,,587.603,2.988,8,1,114.59,5,5
D00A9H,,614.629,2.624,9,2,134.58,7,5
D00A9I,,629.64,2.458,9,1,123.82,5,6
D00A9J,,639.61,3.832,8,1,114.59,5,6
D00A9K,,629.64,2.417,9,1,123.82,6,6
D00A9L,,636.635,2.563,9,1,127.48,6,6
D00A9M,,638.691,3.28,7,2,108.8,6,6
D00A9N,,600.564,3.08,6,2,99.57,4,5
D00A9O,,628.696,2.637,7,3,115.9,5,6
D00A9P,,612.609,3.505,8,1,118.89,7,6
D00A9Q,,615.613,2.893,9,1,131.78,7,5
D00A9R,,593.57,1.235,9,1,131.14,5,6
D00A9S,,626.636,3.346,8,1,118.89,7,6
D00A9T,,639.61,3.832,8,1,114.59,5,6
D00A9U,,636.635,2.652,9,1,127.48,6,6
D00A9V,,601.586,2.698,9,1,131.78,6,5
D00A9W,,609.569,1.734,10,1,140.37,5,6
D00A9X,,573.532,2.066,9,1,123.82,4,6
D00A9Y,,642.639,1.899,10,2,143.81,6,6
D00A9Z,,612.609,2.94,8,1,118.89,6,6
D00AA0,,613.597,2.553,9,1,131.78,7,6
D00AA2,,626.64,2.853,9,2,134.58,7,6
D00AA3,,638.691,3.355,7,2,108.8,6,6
D00AA4,,625.583,3.596,8,1,114.59,5,6
D00AA5,,638.691,3.355,7,2,108.8,6,6
D00AAL,,596.692,1.477,9,1,127.48,7,6
D00AA6,,635.647,3.815,8,1,114.59,6,6
D00AA7,,622.608,3.147,9,1,127.48,5,6
D00AA8,,641.529,3.24,9,1,131.78,6,5
D00AA9,,613.641,3.412,8,1,114.59,6,6
D00AAA,,599.614,3.176,8,1,114.59,6,6
D00AAB,,639.61,3.832,8,1,114.59,5,6
D00AAC,,595.704,2.729,8,1,114.59,7,6
D00AAD,,608.581,2.911,9,1,127.48,5,6
D00AAE,,596.61,3.303,7,1,109.66,5,6
D00AAF,,613.597,2.716,9,1,131.78,6,6
D00AAG,,636.635,2.563,9,1,127.48,6,6
D00AAH,,631.652,2.663,8,2,122.33,7,6
D00AAI,,627.624,3.122,9,1,131.78,7,6
D00AAK,,609.569,1.659,10,1,140.37,5,6
D00AAM,,589.571,1.87,8,1,123.19,7,6
D00B2R,,436.35,1.486,4,2,70.67,2,4
D00AAN,,642.635,2.392,9,1,128.12,6,6
D00AIP,,501.182,4.858,5,1,64.74,5,4
D00AAO,,617.503,2.768,8,1,123.19,6,5
D00AAP,,599.614,2.843,8,1,114.59,6,6
D00AAQ,,608.581,2.183,9,1,127.48,5,6
D00AAR,,600.598,3.011,8,1,118.89,6,5
D00AAS,,582.583,3.278,7,1,109.66,5,6
D00AAT,,612.609,3.505,8,1,118.89,7,6
D00AAU,,586.571,2.551,8,1,118.89,6,5
D00AAV,,627.624,3.122,9,1,131.78,7,6
D00AAW,,593.559,1.153,9,1,132.42,8,5
D00AAX,,614.629,2.624,9,2,134.58,7,5
D00AAY,,588.583,3.122,7,1,110.3,7,6
D00AAZ,,641.529,3.24,9,1,131.78,6,5
D00AB0,,591.587,2.21,8,1,123.19,7,5
D00AB1,,634.619,2.812,9,2,134.58,6,6
D00AB2,,612.613,2.284,9,2,134.58,7,6
D00AB3,,632.636,2.115,8,1,119.53,7,6
D00AB4,,616.597,2.577,9,1,128.12,8,5
D00AB5,,640.541,4.192,8,1,118.89,6,5
D00AB6,,613.597,2.553,9,1,131.78,7,6
D00AB7,,589.571,2.081,8,1,123.19,7,6
D00AB8,,589.571,2.081,8,1,123.19,7,6
D00AB9,,617.585,1.625,10,1,141.01,8,5
D00ABA,,643.623000000001,2.168,10,1,141.01,6,6
D00ABB,,642.635,3.12,9,1,128.12,6,6
D00ABC,,612.609,3.668,8,1,118.89,6,6
D00ABD,,600.598,3.65,8,1,118.89,6,5
D00ABE,,616.597,1.938,9,1,128.12,8,5
D00ABF,,612.609,2.866,8,1,118.89,7,6
D00ABG,,609.569,1.87,10,1,140.37,5,6
D00ABH,,640.541,3.464,8,1,118.89,6,5
D00ABI,,615.613,2.893,9,1,131.78,7,5
D00ABJ,,642.635,2.481,9,1,128.12,6,6
D00ABK,,641.651,2.851,9,2,130.92,6,6
D00ABL,,640.541,3.553,8,1,118.89,6,5
D00ABM,,612.609,2.777,8,1,118.89,7,6
D00ABN,,639.61,3.74,8,1,114.59,6,6
D00ABO,,621.62,3.654,8,1,114.59,6,6
D00ABP,,585.587,2.682,8,1,114.59,6,6
D00ABQ,,585.543,0.509,9,1,131.78,5,6
D00ABR,,584.555,1.761,8,1,118.89,5,6
D00ABS,,625.583,3.671,8,1,114.59,5,6
D00ABT,,614.581,1.676,9,1,128.12,6,6
D00ABU,,622.608,2.402,9,1,127.48,6,6
D00ABV,,625.583,3.596,8,1,114.59,5,6
D00ABW,,591.587,2.421,8,1,123.19,7,5
D00ABX,,614.581,1.676,9,1,128.12,6,6
D00ABY,,622.608,2.416,9,1,127.48,6,6
D00ABZ,,639.61,3.74,8,1,114.59,6,6
D00AC1,,622.608,2.491,9,1,127.48,6,6
D00AC2,,626.636,3.346,8,1,118.89,7,6
D00AC3,,585.587,2.845,8,1,114.59,5,6
D00AC4,,607.593,3.51,8,1,114.59,5,6
D00AC5,,625.583,3.671,8,1,114.59,5,6
D00AC6,,603.598,2.65,8,1,123.19,7,6
D00AC7,,642.038,4.132,8,1,114.59,5,6
D00AC8,,602.61,2.963,7,1,110.3,7,6
D00AC9,,587.603,3.022,8,1,114.59,6,5
D00ACA,,591.566,2.733,8,1,114.59,6,5
D00ACB,,637.619,3.425,9,1,123.82,6,6
D00ACC,,615.613,2.297,9,1,123.82,5,6
D00ACD,,608.581,2.986,9,1,127.48,5,6
D00ACE,,625.583,3.671,8,1,114.59,5,6
D00ACF,,573.576,2.827,8,1,114.59,5,5
D00ACG,,622.608,2.402,9,1,127.48,6,6
D00ACH,,559.549,2.367,8,1,114.59,5,5
D00ACI,,622.608,2.327,9,1,127.48,6,6
D00ACJ,,613.641,3.412,8,1,114.59,6,6
D00ACK,,603.602,1.915,9,1,123.82,7,5
D00ACL,,599.614,3.006,8,1,114.59,5,6
D00ACM,,596.61,3.303,7,1,109.66,5,6
D00ACN,,614.581,1.765,9,1,128.12,6,6
D00ACO,,636.635,2.563,9,1,127.48,6,6
D00ACP,,621.62,3.671,8,1,114.59,5,6
D00ACQ,,625.583,3.596,8,1,114.59,5,6
D00ACR,,599.614,2.843,8,1,114.59,6,6
D00ACS,,639.61,3.832,8,1,114.59,5,6
D00ACT,,633.624,1.891,9,1,132.42,7,6
D00ACU,,616.685,3.555,7,2,108.8,6,6
D00ACV,,615.613,2.893,9,1,131.78,7,5
D00ACW,,622.608,2.419,9,1,127.48,5,6
D00ACX,,612.609,3.029,8,1,118.89,6,6
D00ACY,,622.608,2.419,9,1,127.48,5,6
D00ACZ,,613.597,2.553,9,1,131.78,7,6
D00AD0,,602.658,2.986,7,2,108.8,6,6
D00AD1,,612.609,2.94,8,1,118.89,6,6
D00AD2,,613.597,2.716,9,1,131.78,6,6
D00AD3,,592.582,2.487,8,1,118.25,5,6
D00AD4,,612.613,2.284,9,2,134.58,7,6
D00AD5,,612.609,2.866,8,1,118.89,7,6
D00AD6,,635.603,2.442,9,1,131.78,6,6
D00AD7,,603.598,2.65,8,1,123.19,7,6
D00AD8,,590.599,3.462,7,1,110.3,7,5
D00AD9,,615.613,2.893,9,1,131.78,7,5
D00ADA,,629.64,2.417,9,1,123.82,6,6
D00ADB,,615.613,2.222,9,1,123.82,5,6
D00ADC,,636.635,2.652,9,1,127.48,6,6
D00ADD,,591.587,2.421,8,1,123.19,7,5
D00ADE,,608.581,2.258,9,1,127.48,5,6
D00ADF,,602.61,2.874,7,1,110.3,7,6
D00ADG,,582.583,2.645,7,1,109.66,5,6
D00ADH,,641.651,2.212,9,2,130.92,6,6
D00ADI,,616.515,3.081,7,1,110.3,6,5
D00ADJ,,626.636,3.435,8,1,118.89,7,6
D00ADK,,621.62,3.671,8,1,114.59,5,6
D00ADL,,573.576,2.528,8,1,114.59,5,5
D00ADM,,622.608,2.419,9,1,127.48,5,6
D00ADN,,608.581,2.183,9,1,127.48,5,6
D00ADO,,632.636,2.932,8,1,119.53,7,6
D00ADP,,617.585,1.625,10,1,141.01,8,5
D00ADQ,,585.587,2.77,8,1,114.59,5,6
