DLiP-ID,Mol Image,MW,XLogP,HBA,HBD,PSA,nRotatableBonds,nRings
D004RR,Cc1ccccc1C1(CC(=O)N2CCC(NC(=O)c3cccc(C(=O)O)c3)CC2)CCNCC1,463.578,3.13,4,3,98.74,6,4
D0071L,COc1cccc(C2(NC(=O)c3cc(C)nn3Cc3ccccc3F)CCC(F)(F)CC2)c1,457.496,5.585,4,1,56.15,6,4
D004RS,COc1ccc(CC2(CNC(=O)C3CC34CNC4)CCN(C(=O)Cc3c[nH]c4c(Br)cccc34)CC2)cc1,579.539,3.736,4,3,86.46,8,6
D004RT,CC(C)(C)c1c[nH]nc1NC(=O)c1cccc(CN2CCC(NC(=O)Cn3c(C4CCOCC4)nc4cc(F)ccc43)CC2)c1,615.754,4.939,7,3,117.17,8,6
D004RU,COc1cccc(C2(CNC(=O)c3ccc(C(=O)N4CCC(NC(=O)C(C)(C)Cc5ccccc5OC)CC4)cc3)CCNCC2)c1,640.825,4.675,6,3,109,11,5
D00B9Y,O=C1CNCCC2(CCN(C(=O)c3cnn(Cc4ccccc4Br)c3)C2)N1,432.322,2.112,5,2,79.26,3,4
D004RV,N[C@H]1CC[C@H](NCc2cccc(C(=O)N3CCCC(c4c[nH]c5cc(F)ccc45)C3)c2)CC1,448.586,4.114,3,3,74.15,5,5
D004S9,O=C(Nc1cccc(F)c1N1CCCCC1)c1ccc(S(=O)(=O)NC2CCNCC2)cc1,460.575,3.353,5,3,90.54,6,4
D004S7,O=C(N[C@H]1CC[C@H](NCc2ccccc2Br)CC1)c1cnc(=O)n(CC2CCC2)c1,473.415,5.113,5,2,76.02,7,4
D004RW,Cc1nnc2ccc(C(=O)NC3CCN(C(=O)c4cccc(C(=O)N5CCC[C@H](N6Cc7cc(F)ccc7C6=O)C5)c4)CC3)cn12,623.689,5.616,7,1,120.22,5,7
D004RX,O=C(O)c1ccc(CN[C@H]2CC[C@H](NC(=O)C3(Cc4cccc(F)c4)CCS(=O)(=O)CC3)CC2)cc1,516.635,3.708,5,3,112.57,8,4
D004RY,CCc1nc2cc(F)ccc2n1CC(=O)N[C@H]1CC[C@H](NCc2ccccc2Br)CC1,487.417,4.861,4,2,58.95,7,4
D004RZ,COCCn1cnc(C(=O)NC2CCN(C(=O)c3cccc(C(=O)N4CCC5(CC4)COc4cc(OC)ccc45)c3)CC2)c1,601.704,2.896,8,1,115.23,8,6
D00BA6,O=C1CNCCC2(CCN(C(=O)C3(c4ccccc4Br)CCC3)C2)N1,406.324,2.874,3,2,61.44,2,4
D004S0,O=C(O)c1cccc(S(=O)(=O)NC2CCN(C(=O)CC3(c4cccc(Br)c4)CCNCC3)CC2)c1,564.502,2.935,5,3,115.81,7,4
D004S1,COCCOc1ccnc(C(=O)NC2CCN(C(=O)c3ccccc3C(=O)N3CCC4(CC3)OCc3ccc(Cl)cc34)CC2)n1,634.133,3.251,8,1,123.19,8,6
D004S2,CC(C)c1nnc2cc(C(=O)NC3CCN(Cc4ccccc4C(=O)N4CCC[C@@H](N5Cc6c(F)cccc6C5=O)C4)CC3)ccn12,637.76,6.366,7,1,103.15,7,7
D004SF,O=C(N1CCC(Nc2ccc(Cl)cn2)CC1)C1(Cc2cccc(Br)c2)CCOCC1,492.845,4.411,4,1,54.46,5,4
D004S3,O=C(NCC1(c2cccc(Cl)c2)CCN(C(=O)C2CCCN(c3ncnc4ccccc34)C2)CC1)c1cc2n(n1)CCCO2,614.15,5.395,8,1,105.48,6,7
D004S4,COCCn1cccc(NC(=O)C2CCN(c3ccccc3NC(=O)c3cc(F)c(OC4CCOCC4)c(F)c3)CC2)c1=O,610.658,4.854,8,2,111.13,10,5
D004S5,CC(C)Oc1ccc(NC(=O)c2cccc(C(=O)N3CCC(NC(=O)C4(Cc5ccccc5Cl)CCNCC4)CC3)c2)cc1F,635.18,5.63,5,3,99.77,9,5
D004S6,CN1CCN(c2ccc(C(=O)NCC3(Cc4ccccc4Br)CCOCC3)nc2)CC1,487.442,3.422,5,1,57.7,6,4
D004S8,NC1CCN(Cc2ccccc2C(=O)N2CCC(NCc3cccc(C(=O)O)c3)CC2)CC1,450.583,2.569,5,3,98.9,7,4
D004SA,O=C(c1cccc(S(=O)(=O)NC2CCNCC2)c1)N1CCC(Nc2ccc(Cl)cn2)CC1,478.018,2.674,6,3,103.43,6,4
D004SB,O=C(Nc1cccc(F)c1OCC1CCNCC1)c1cnc(N2CCCCS2(=O)=O)nc1,463.535,2.22,7,2,113.52,6,4
D004SC,O=C(c1cncn1Cc1ccccc1Br)N1CCCC(c2nc(C3CCC3)no2)C1,470.371,3.778,6,0,77.05,5,5
D0071M,NCC1(Cc2ccc(F)cc2)CCN(C(=O)C2(Cc3cccc(F)c3)CCC(F)(F)CC2)CC1,476.558,5.425,2,1,46.33,6,4
D004UF,COc1cccnc1C(C)(C)C(=O)NCC1CCN(Cc2ccc(Br)cc2)CC1,460.416,4.014,4,1,54.46,7,3
D004SD,COc1cccc(CC2(C(=O)NC3CCN(C(=O)c4cccc(C(=O)Nc5cccc6c5CCNC6=O)c4)CC3)CCNCC2)c1,623.754,3.215,6,4,128.87,8,6
D004SE,O=C(c1ccc(N2CCCCC2)cn1)N1CCC[C@H](NCc2cccc(Br)c2)C1,457.416,4.264,4,1,48.47,5,4
D004SG,O=C(Nc1c(F)cccc1NCC1CCNCC1)C1(Cc2ccccc2Br)CCOCC1,504.444,3.895,4,3,62.39,7,4
D004SH,O=C(O)c1cccc(S(=O)(=O)NC2CCN(C(=O)c3cccc(CNC4CCNCC4)c3)CC2)c1,500.621,2.057,6,4,127.84,8,4
D004SI,CC(C)(CC(=O)Nc1cc(F)ccc1NCC1CCNCC1)c1ccc(Br)cc1,462.407,4.847,3,3,53.16,7,3
D004SJ,O=C(N[C@@H]1CCN(Cc2ccccc2Br)C1)C1(c2ccccc2Cl)CCNCC1,476.846,4.605,3,2,44.37,5,4
D004SK,Cc1ccccc1CN[C@H]1CC[C@H](NC(=O)Cc2c[nH]c3cccc(Br)c23)CC1,454.412,5.202,2,3,56.92,6,4
D0091S,O=C(NC1(Cc2ccccc2Cl)CCS(=O)(=O)CC1)c1ccc(N2CCOCC2=O)cc1,476.982,2.872,5,1,92.78,5,4
D004SL,COc1ccc(C2(CNC(=O)C3CC34CCC4)CCN(C(=O)C3CCCN(c4ncnc5ccccc45)C3)CC2)cc1,567.734,4.975,6,1,87.66,7,7
D004SM,O=C(CC1(c2ccc(Br)cc2)CCNCC1)N1CCCCC1c1noc(C2CCC2)n1,487.442,3.993,5,1,71.26,5,5
D004SN,O=C(N1CCCC(NCc2ccc(Br)cc2)C1)C1(Cc2ccccn2)CCOCC1,472.427,3.016,4,1,54.46,6,4
D00A46,O=C(c1cnn(Cc2ccccc2Br)c1)N1CC2(C1)NCCCNC2=O,418.295,1.513,5,2,79.26,3,4
D004SO,O=C(CC1(c2ccc(Br)cc2)CCOCC1)Nc1cccnc1OCC1CCNCC1,488.426,3.479,5,2,72.48,7,4
D004SP,NC1CCN(Cc2cccc(C(=O)N3CCC(NCc4cccc(C(=O)O)c4)CC3)c2)CC1,450.583,2.569,5,3,98.9,7,4
D004SQ,O=C(CC1(c2cccc(F)c2)CCNCC1)N[C@H]1CC[C@H](NCc2ccc(C(=O)O)cc2)CC1,467.585,3.572,4,4,90.46,8,4
D004SR,COc1ccc2c(c1)OCC21CCN(C(=O)c2cccc(C(=O)N3CCC(NC(=O)c4nccnc4OC)CC3)c2)CC1,585.661,2.746,8,1,123.19,6,6
D004SS,COc1ccc(C2(CC(=O)Nc3cc(F)ccc3OCC3CCNCC3)CCOCC2)cc1,456.558,3.281,5,2,68.82,8,4
D004ST,N[C@H]1CC[C@H](NCc2cccc(C(=O)N3CC[C@@H](N4Cc5c(F)cccc5C4=O)C3)c2)CC1,450.558,2.994,4,2,78.67,5,5
D004SU,CC1(CC(=O)NC2CCN(Cc3cccc(C(=O)N4CCC5(CC4)Cc4c(F)cccc4NC5=O)c3)CC2)CCOCC1,590.74,3.404,5,2,90.98,6,6
D004SV,O=C(NCC1CCN(C(=O)c2ccncc2)CC1)c1cnn(CC2CCN(Cc3ccccc3)CC2)c1,500.647,3.066,6,1,83.36,8,5
D007D0,O=C(N1CCC(c2c[nH]c3cccc(F)c23)CC1)C1(c2ccccc2Br)CCC1,455.371,5.845,1,1,36.1,3,5
D004SW,NC1CCN(C(=O)c2ccccc2C(=O)N[C@@H]2CCN(Cc3cccc(Br)c3)C2)CC1,485.426,3.287,4,2,78.67,5,4
D004SX,CCc1nc2cc(F)ccc2n1CC(=O)N1CCC[C@H](NCc2cccc(Br)c2)C1,473.39,4.25,4,1,50.16,6,4
D004SY,CC(C)COc1ccnc(C(=O)NC2CCN(C(=O)c3ccccc3C(=O)N3CCC4(CC3)OCc3ccc(Cl)cc34)CC2)n1,632.161,4.519,7,1,113.96,7,6
D004SZ,O=C(O)c1cccc(CNC2CCN(C(=O)C(c3ccc(F)cc3)N3CCNCC3)CC2)c1,454.546,1.999,5,3,84.91,7,4
D004T0,O=C(Nc1c(F)cccc1OC1CCNCC1)C1CCCN(c2ncnc3ccccc23)C1,449.53,3.646,6,2,79.38,5,5
D004T1,COc1ccc(CC2(CNC(=O)C3CC34CCC4)CCN(C(=O)c3cc(C)nn3Cc3ccccc3F)CC2)cc1,558.698,5.751,5,1,76.46,9,6
D004T2,COCCOc1cnccc1C(=O)NC1CCN(Cc2cccc(C(=O)N3CCC(CN4Cc5cccc(F)c5C4=O)CC3)c2)CC1,643.76,3.499,7,1,104.31,11,6
D004TQ,O=C(NC1CCN(Cc2ccc(Br)cc2)CC1)C1(Cc2ccccc2F)CCOCC1,489.429,4.437,3,1,41.57,6,4
D004T3,COc1ccc(C2(CNC(=O)C3CC34CCCC4)CCN(C(=O)C3CCCN(c4ncnc5ccccc45)C3)CC2)cc1,581.761,5.544,6,1,87.66,7,7
D004T4,COc1ccccc1CC(C)(C)NC(=O)c1ccc(C(=O)N2CCC(NC(=O)c3cnc4c(C5CCOCC5)cnn4c3)CC2)cc1,638.769,4.108,8,2,127.16,9,6
D004T5,O=C(N[C@H]1CC[C@H](NC2CCCC2)CC1)c1ccc(S(=O)(=O)NC2CCNCC2)cc1,448.633,2.602,5,4,99.33,7,4
D004T6,CC(C)(CC(=O)N1CC[C@H](N2Cc3cc(F)ccc3C2=O)C1)c1ccc(Br)cc1,459.359,4.657,2,0,40.62,4,4
D004TW,O=C(N[C@@H]1CCN(Cc2ccc(Br)cc2)C1)C1(Cc2ccccc2)CCS(=O)(=O)CC1,505.478,3.858,4,1,66.48,6,4
D004T7,Cc1ccc(C2(CC(=O)N3CCC(CNC(=O)Cc4c[nH]c5cccc(C)c45)(Cc4ccccc4Cl)CC3)CCNCC2)cc1,625.257,6.529,3,3,77.23,9,6
D004T8,O=C(NCC1CCN(Cc2ccc(Cl)cc2)CC1)C1(c2ccc(Br)cc2)CCOCC1,505.884,5.354,3,1,41.57,6,4
D004T9,O=C(O)c1ccccc1CN1CCC(NC(=O)C2(Cc3ccc(Cl)cc3)CCNCC2)CC1,470.013,3.519,4,3,81.67,7,4
D004TA,Cc1ccc(C2(CC(=O)N3CCC(CNC(=O)[C@H]4CCCNC4)(Cc4ccccc4Cl)CC3)CCNCC2)cc1,565.202,4.704,4,3,73.47,8,5
D004TB,Cc1ccc(C2(CC(=O)N[C@H]3CC[C@H](NCc4cccc(C(=O)O)c4)CC3)CCOCC2)cc1,464.606,4.044,4,3,87.66,8,4
D004TC,Cc1nnc2ccc(C(=O)NC3CCN(C(=O)c4cccc(C(=O)N5CCC(CN6Cc7ccc(F)cc7C6=O)CC5)c4)CC3)cn12,637.716,5.811,7,1,120.22,6,7
D009LD,CC(C)(C(=O)NCC1(Cc2ccc(Cl)cc2)CCNCC1)c1ccc(Br)cc1,463.847,5.775,2,2,41.13,6,3
D0071N,COc1ccc(F)cc1CN1CCC(NC(=O)C2(c3ccc(Cl)cc3)CCOCC2)CC1,460.977,4.437,4,1,50.8,6,4
D004TD,Cc1cc(NC(=O)CC2(c3ccccc3)CCOCC2)n(CC2CCN(Cc3ccccc3)CC2)n1,486.66,4.487,5,1,59.39,8,5
D004TE,O=C(Nc1ccc2nnc(C3CCOCC3)n2c1)C1(c2ccc(Br)cc2)CCOCC1,485.382,5.002,6,1,77.75,4,5
D004TF,Cc1ccccc1C1(CC(=O)NCC(OCCC(C)C)c2ccc(Cl)cc2)CCOCC1,458.042,5.912,3,1,47.56,10,3
D004TG,CC(C)(CC(=O)N1CCCC(Oc2ncnc3ccccc23)C1)c1cccc(Br)c1,468.395,5.324,4,0,55.32,5,4
D00931,COc1ccc(CC2(C(=O)NC3(Cc4cccc(OC)c4)CCNCC3)CCNCC2)cc1,451.611,3.025,5,3,71.62,8,4
D004TH,CC(C)c1cccc(CC(=O)NC2CCN(C(=O)c3cccc(C(=O)Nc4c(F)cccc4OCC4CCNCC4)c3)CC2)n1,615.75,4.238,6,3,112.66,10,5
D004TI,COCCOc1cnc(C(=O)NC2CCN(C(=O)c3ccc(C(=O)NCC4(Cc5ccc(OC)cc5)CCNCC4)cc3)CC2)cn1,644.773,2.879,9,3,144.01,13,5
D004TJ,Cc1ccc(C2(CC(=O)N3CCC[C@@H](NCc4ccc(Br)cc4)C3)CCC2)cc1,455.44,5.797,2,1,32.34,6,4
D004TK,COc1cc(C(=O)Nc2cc(C)nn2CC2CCN(Cc3ccccc3)CC2)ccc1OC1COC1,490.604,3.741,7,1,77.85,9,5
D004VA,O=C(N1CCCC(Oc2ccncn2)C1)C1(Cc2cccc(Br)c2)CCOCC1,460.372,3.017,5,0,64.55,5,4
D004TL,CCC1(C(=O)NCC2(Cc3ccccc3Cl)CCN(C(=O)CC3(c4ccc(C)cc4)CCNCC3)CC2)CCC1,564.214,6,3,2,61.44,9,5
D004TM,O=C(NC1CCN(C(=O)c2ccccc2C(=O)O)CC1)c1ccc(OCC2CCOCC2)nc1,467.522,2.883,6,2,118.06,7,4
D004TN,O=C(CC1(c2ccc(Cl)cc2)CCNCC1)N1CC[C@H](N2Cc3ccccc3NC2=O)C1,452.986,2.661,3,2,64.68,4,5
D004TO,Cc1cccc(C2(CC(=O)N3CCC4(CC3)C(=O)Nc3ccc(Br)cc34)CCNCC2)c1,496.449,3.71,3,2,61.44,3,5
D004TP,O=C(N1CCN(Cc2cccc(F)c2)CC1)C1(Cc2cccc(Cl)c2)CCS(=O)(=O)CC1,479.017,3.59,4,0,57.69,5,4
D004TR,COc1ccc(CC2(CNC(=O)c3ccc(C(=O)N4CCC(NC(=O)C5CC56CCCCC6)CC4)cc3)CCNCC2)cc1,600.804,5.811,5,3,99.77,9,6
D004TS,COc1cccc(C(C(=O)N2CCC3(CC2)C(=O)Nc2ccc(F)cc23)N2CCNCC2)c1,452.53,1.589,5,2,73.91,4,5
D004TT,COCCOc1cnccc1C(=O)NCC1(Cc2ccc(OC)cc2)CCN(C(=O)Cc2c[nH]c3c(Br)cccc23)CC1,649.586,4.47,6,2,105.78,12,5
D004TU,O=C(NC(CC1CCNCC1)c1ccc(F)cc1)C1(Cc2ccc(Br)cc2)CCOCC1,503.456,4.854,3,2,50.36,7,4
D004TV,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](NCc2ccc(Br)cc2)CC1,460.46,5.646,2,3,53.16,5,6
D004TX,COc1ccc(CC2(CNC(=O)c3ccn(C(C)C)c(=O)c3)CCN(C(=O)Cc3c[nH]c4cc(Br)ccc34)CC2)cc1,633.587,6.148,5,2,96.43,9,5
D004UA,O=C(C1CCCN(c2cnccn2)C1)N1CCC[C@@H](NCc2cccc(Br)c2)C1,458.404,3.088,5,1,61.36,5,4
D0071O,Cc1cc(NC(=O)c2ccc(N3CCN(C)CC3)cn2)n(CC2CCN(Cc3ccccc3)CC2)n1,487.652,3.351,7,1,69.53,7,5
D004TY,COCCOc1ccnc(C(=O)NC2CCN(Cc3cccc(C(=O)N4CCC[C@H](N5Cc6cccc(F)c6C5=O)C4)c3)CC2)n1,630.721,3.08,8,1,117.2,10,6
D004TZ,O=C(NC(CC1CCNCC1)c1ccc(F)cc1)c1cccc(S(=O)(=O)NC2CCNCC2)c1,488.629,3.117,5,4,99.33,8,4
D004U0,COc1ccc2c(c1)OCC21CCN(C(=O)c2cccc(C(=O)N3CCC(NC(=O)CC4(c5cccc(C)c5)CCC4)CC3)c2)CC1,635.805,6.081,5,1,88.18,7,7
D004UB,O=C(N1CCCC(c2c[nH]c3ccc(F)cc23)C1)C1(c2ccccc2Br)CCC1,455.371,5.845,1,1,36.1,3,5
D004U1,COc1ccc(CC2(CNC(=O)C3CN(c4cnccn4)C3)CCN(C(=O)Cc3c[nH]c4cc(Br)ccc34)CC2)cc1,631.575,4.135,6,2,103.45,9,6
D004U2,COCCOc1cnccc1C(=O)NCC1(Cc2ccc(OC)cc2)CCN(C(=O)Cc2c[nH]c3cc(Br)ccc23)CC1,649.586,4.47,6,2,105.78,12,5
D004U3,COCCOc1c(F)cc(CNC(=O)CC2(c3ccc(Cl)cc3)CCNCC2)cc1F,452.929,3.555,4,2,59.59,9,3
D004U4,COc1ccc(CC2(CNC(=O)c3cc(OC4COC4)ccn3)CCN(C(=O)Cc3c[nH]c4cc(Br)ccc34)CC2)cc1,647.57,4.386,6,2,105.78,10,6
D004U5,Cc1ccc(C(C)(C)C(=O)NC2CCN(C(=O)c3cccc(C(=O)N4CCC5(CC4)Cc4ccc(F)cc4NC5=O)c3)CC2)cc1,624.757,5.106,4,2,98.82,5,6
D004U6,COc1ccc(CNC(=O)c2cccc(CN3CCC(NC(=O)CC4(c5ccc(Br)cc5)CCC4)CC3)c2)nc1,605.577,5.324,5,2,83.56,10,5
D004U7,COc1ccc(CC2(CNC(=O)c3ccncc3OC3CCC3)CCN(C(=O)Cc3c[nH]c4cc(Br)ccc34)CC2)cc1,645.598,5.561,5,2,96.55,10,6
D004U8,CC(C)n1cc(C(=O)NC2CCN(Cc3cccc(C(=O)N4CCC5(CC4)Cc4c(F)cccc4NC5=O)c3)CC2)cnc1=O,614.722,3.818,7,2,116.64,6,6
D004U9,CCc1nnc2cc(C(=O)NC3CCN(Cc4ccccc4C(=O)N4CCC[C@@H](N5Cc6c(F)cccc6C5=O)C4)CC3)ccn12,623.733,6.073,7,1,103.15,7,7
D0071P,O=C(CC1(c2ccc(Br)cc2)CCNCC1)N1CCCCn2c(-c3cccnc3)nnc21,495.425,5.645,6,1,75.94,4,5
D004UC,O=C(NC1CCN(Cc2cccc(C(=O)N3CCC4(CC3)Cc3c(F)cccc3NC4=O)c2)CC1)C1CCN(c2cnccn2)CC1,639.776,2.991,7,2,110.77,6,7
D004VP,COc1cccc(CC2(C(=O)NC3CCN(C(=O)c4ccccc4OC)CC3)CCNCC2)c1,465.594,2.908,5,2,79.9,7,4
D004W4,CN1CCN(c2cncc(C(=O)NC3(c4ccc(Br)cc4)CCOCC3)c2)CC1,459.388,2.761,5,1,57.7,4,4
D004UD,O=C(NCC1(Cc2cccc(F)c2)CCN(C(=O)c2ccc3nnc(C4CCOCC4)n3c2)CC1)C1CCNc2ccccc21,610.734,5.927,7,2,100.86,7,7
D007DP,CC(C)(C)c1nnc2n1CCCN2C(=O)CC1(c2cccc(Br)c2)CCOCC1,461.404,5.768,5,0,60.25,3,4
D004UE,CCc1nnc2cc(C(=O)NC3CCN(C(=O)c4ccccc4C(=O)NCC4(Cc5cccc(OC)c5)CCNCC4)CC3)ccn12,637.785,6.083,8,3,129.96,10,6
D004UG,COc1ccc(CC2(CNC(=O)c3nnc4cc(C)ccn34)CCN(C(=O)C3CCN(c4ncnc5ccccc45)CC3)CC2)cc1,632.769,6.899,9,1,117.85,8,7
D004UH,Cc1cc(C(=O)NC2CCN(Cc3cccc(C(=O)N4CCC5(CC4)Cc4ccc(F)cc4NC5=O)c3)CC2)n(Cc2ccncc2)n1,649.771,3.364,7,2,112.46,7,7
D004UI,COc1cccc(CC2(NC(=O)CC3(c4cccc(Br)c4)CCNCC3)CCNCC2)c1,500.481,3.908,4,3,62.39,7,4
D004UJ,O=C(N1CCC2(CC1)OCc1ccc(Cl)cc12)C1(Cc2ccc(Br)cc2)CCOCC1,504.852,4.438,3,0,38.77,3,5
D004UK,COc1ccc(C2(CC(=O)NCC3CCN(Cc4cccc(Br)c4)CC3)CCOCC2)cc1,515.492,4.386,4,1,50.8,8,4
D004UO,Cc1nn(C2CCOCC2)c(C)c1C(=O)N1CCC(NC(=O)c2ccc(C(=O)NC3CC34CCCCC4)cc2)CC1,561.727,4.599,6,2,105.56,6,6
D004UL,COc1ccc(CC2(CNC(=O)c3ccc(C(=O)N4CCC(NC(=O)CC(C)(C)c5ccccc5F)CC4)cc3)CCNCC2)cc1,642.816,5.899,5,3,99.77,11,5
D004VC,O=C(NCc1cc(F)c(OCC2CCOCC2)c(F)c1)C1(c2ccc(Br)cc2)CCOCC1,524.402,4.926,4,1,56.79,7,4
D0071Q,Cc1ccccc1CN1CC[C@H](NC(=O)CC2(c3ccc(Br)cc3)CCOCC2)C1,471.439,4.355,3,1,41.57,6,4
D004UM,COc1ccc(CC2(CNC(=O)c3cnn4c3OCC3(CC3)C4)CCN(C(=O)c3cc(C)nn3Cc3ccccc3F)CC2)cc1,626.733,5.816,8,1,103.51,9,7
D004UN,COc1ccc(OC)c(S(=O)(=O)N[C@@H]2CCN(Cc3cccc(Br)c3)C2)c1,455.374,3.247,5,1,67.87,7,3
D004UW,O=C(N1CCC2(CC1)N=C(c1cccc(F)c1)NC2=O)C1(Cc2cccnc2)CCOCC1,450.514,1.642,5,1,83.89,4,5
D004UX,O=C(NC1CCN(Cc2cccc(C(=O)N3CCC4(CC3)Cc3cccc(F)c3NC4=O)c2)CC1)C1CC12CNC2,559.686,1.876,5,3,93.78,5,7
D004UP,COc1ccc2c(c1)OCC21CCN(C(=O)c2cccc(C(=O)N3CCC(NC(=O)C4(Cc5ccc(F)cc5)CC4)CC3)c2)CC1,625.741,4.814,5,1,88.18,7,7
D004VB,Cc1cc(NC(=O)c2ccc(N3CCOCC3)cn2)n(CC2CCN(Cc3ccccc3)CC2)n1,474.609,3.308,7,1,75.52,7,5
D004UQ,Cc1ccc(C2(CC(=O)N3CCC(CNC(=O)[C@@H]4CCCNC4)(Cc4ccccc4Cl)CC3)CCNCC2)cc1,565.202,4.704,4,3,73.47,8,5
D004UR,CC(C)Oc1nccc(C(=O)NC2CCN(C(=O)c3ccccc3C(=O)NCC3(Cc4cccc(F)c4)CCNCC3)CC2)n1,616.738,4.409,7,3,125.55,10,5
D004US,COCCOc1cncc(C(=O)NC2CCN(C(=O)c3ccccc3C(=O)NCC3(Cc4cccc(OC)c4)CCNCC3)CC2)n1,644.773,2.879,9,3,144.01,13,5
D004UT,CC(C)c1nnc2cc(C(=O)NC3CCN(C(=O)c4ccccc4C(=O)NCC4(Cc5cccc(F)c5)CCNCC4)CC3)ccn12,639.776,6.622,7,3,120.73,9,6
D004UU,COc1ccc(CC2(CNC(=O)c3ccc(C(=O)N4CCC(NC(=O)CC(C)(C)c5ccc(C)cc5)CC4)cc3)CCNCC2)cc1,638.853,6.175,5,3,99.77,11,5
D004UV,O=C(NC1CCN(Cc2cccc(C(=O)N3CCC4(CC3)Cc3ccc(F)cc3NC4=O)c2)CC1)c1cnc(OC2CCC2)cn1,626.733,3.266,7,2,116.76,7,7
D0091T,COc1ccccc1CC1(C(=O)Nc2cccc(F)c2O[C@@H]2CCNC2)CCS(=O)(=O)CC1,476.57,2.668,6,2,93.73,7,4
D004UY,COc1ccc(CC2(CNC(=O)c3cc(C)nn3CC(C)C)CCN(C(=O)C3(Cc4ccc(OC)cc4)CCNCC3)CC2)cc1,629.846,4.79,7,2,97.72,12,5
D004UZ,NCC1(Cc2ccccc2Cl)CCN(C(=O)C2(CC3CC3)CCS(=O)(=O)CC2)CC1,453.048,3.739,4,1,80.47,6,4
D004VD,O=S(=O)(NCC1CCN(Cc2cccc(Br)c2)CC1)c1ccc(Cl)cc1,457.821,4.592,3,1,49.41,6,3
D004V0,COc1ccc(CC2(CNC(=O)c3cn4c(C)nc(C)cc4n3)CCN(C(=O)CC3(c4ccc(C)cc4)CCNCC3)CC2)cc1,622.814,5.429,7,2,100.86,9,6
D004V1,COCCOc1ccnc(C(=O)NC2CCN(Cc3cccc(C(=O)N4CCC5(CC4)Cc4ccc(F)cc4NC5=O)c3)CC2)c1,629.733,2.699,7,2,113.1,9,6
D004V2,COc1ccc2c(c1)C1(CCN(C(=O)c3cccc(CN4CCC(NC(=O)c5cnccc5OC5CCC5)CC4)c3)CC1)C(=O)N2,623.754,3.716,7,2,113.1,8,7
D004V3,COc1ccc2c(c1)C1(CCN(C(=O)c3cccc(CN4CCC(NC(=O)Cn5c(=O)[nH]c6cccc(F)c65)CC4)c3)CC1)C(=O)N2,640.716,2.66,7,3,128.77,7,7
D004V4,CC(=O)N1CCC(Cn2nccc2NC(=O)c2cnn(Cc3ccc(Br)cc3)c2)CC1,485.386,3.441,6,1,85.05,6,4
D007EG,COc1ccc(CC2(CN)CCN(C(=O)CC(C)(C)c3cccc(Br)c3)CC2)cc1,473.455,4.981,3,1,55.56,7,3
D004V5,CCOc1cccc(C(=O)NC2CCN(Cc3cccc(C(=O)N4CCC5(CC4)C(=O)Nc4ccc(OC)cc45)c3)CC2)n1,597.716,4.055,7,2,113.1,8,6
D004VT,Cc1ccc(CN2CC[C@H](NC(=O)c3ccc(S(=O)(=O)NC4CCNCC4)cc3)C2)cc1,456.612,2.618,5,3,90.54,7,4
D004V6,Cc1ccccc1C1(CC(=O)NC2CCN(Cc3cccc(C(=O)N4CCC5(CC4)Cc4cccc(F)c4NC5=O)c3)CC2)CCC1,636.812,5.7,4,2,81.75,7,7
D004V7,CCOc1ccnc(C(=O)NC2CCN(C(=O)c3ccccc3C(=O)N3CCCC(c4nc(CC(C)(C)C)no4)C3)CC2)n1,603.724,4.343,9,1,143.65,8,5
D004V8,COCCC1(CN)CCN(C(=O)C2(Cc3ccc(OC)cc3)CCS(=O)(=O)CC2)CC1,452.617,1.471,6,1,98.93,8,3
D004V9,CC(C)(C)Cc1noc(C2CCCN(C(=O)c3cccc(C(=O)N4CCC(NC(=O)C5CC6(CCNCC6)C5)CC4)c3)C2)n1,604.796,4.294,7,2,120.67,6,6
D004VJ,O=C(NC(CC1CCNCC1)c1cccc(F)c1)C1(Cc2cccc(F)c2)CCS(=O)(=O)CC1,490.616,4.157,4,2,75.27,7,4
D004VE,COc1ccc(CC2(CNC(=O)Cc3c[nH]c4cc(OC)ccc34)CCN(C(=O)CC3(c4ccc(C)cc4)CCNCC3)CC2)cc1,636.837,5.3,5,3,95.69,11,6
D004VF,CC(C)n1ccc(NC(=O)C2CCN(c3ccccc3NC(=O)CC(C)(C)c3cccc(Br)c3)CC2)cc1=O,593.566,6.44,5,2,83.44,8,4
D004VG,COc1ccc(CC2(CNC(=O)c3ccc(C(=O)N4CCC(NC(=O)Cc5cc(C(C)C)ccn5)CC4)cc3)CCNCC2)cc1,625.814,4.895,6,3,112.66,11,5
D004VH,COCCn1cccc(C(=O)NC2CCN(C(=O)c3ccccc3C(=O)NCC3(Cc4cccc(F)c4)CCNCC3)CC2)c1=O,631.749,4.328,7,3,121.77,11,5
D004VI,O=C(NC1CCN(Cc2ccc(C(=O)N3CCC4(CC3)Cc3ccc(F)cc3NC4=O)cc2)CC1)C1CC12CCNCC2,587.74,2.592,5,3,93.78,5,7
D004VK,COCCOc1cccnc1C(=O)NCC1(Cc2ccc(OC)cc2)CCN(C(=O)c2cc(C)nn2Cc2ccccc2F)CC1,629.733,4.481,8,1,107.81,13,5
